GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PRESLAR,G20PREOHAM,G20PREOFUE,G20USSDBOO,G20USSRMEH,G20USSGHOF,G20USSOFER,G20USSOBUR
34037110019,34,037,110019,79.9,123.69,3.01,0.89,0.24,0.15,0.21,0.09,78.89,118.33,4.33,1.84,0.64
34037110020,34,037,110020,287.53,445.09,10.85,3.19,0.88,0.55,0.77,0.33,283.9,425.82,15.58,6.61,2.31
34037115001,34,037,115001,3.14,8.21,0.01,0,0,0,0,0,3.14,8.21,0.01,0,0
34037120001,34,037,120001,294.09,652.49,11.59,2.61,0.29,1.3,0.29,0.58,297.13,622.5,16.95,5.79,1.74
34037120002,34,037,120002,444.13,977.56,17.48,3.97,0.46,1.94,0.46,0.87,448.45,932.68,25.56,8.79,2.66
34037120003,34,037,120003,96.36,213.61,3.79,0.86,0.1,0.43,0.1,0.19,97.34,203.79,5.56,1.89,0.58
34037120004,34,037,120004,275.3,610.82,10.85,2.44,0.27,1.22,0.27,0.54,278.15,582.74,15.87,5.42,1.63
34037120005,34,037,120005,470.42,1043.74,18.54,4.17,0.46,2.09,0.46,0.93,475.29,995.77,27.11,9.27,2.78
34037120006,34,037,120006,93.64,207.75,3.69,0.83,0.09,0.42,0.09,0.18,94.6,198.2,5.4,1.85,0.55
34037120007,34,037,120007,263.53,584.69,10.39,2.34,0.26,1.17,0.26,0.52,266.25,557.82,15.19,5.19,1.56
34037120008,34,037,120008,92.23,204.64,3.63,0.82,0.09,0.41,0.09,0.18,93.19,195.24,5.32,1.82,0.55
34039002010,34,039,002010,276.72,129.81,1.32,1.53,0.14,0.07,0.07,0.56,280.2,96.87,2.57,4.66,1.04
34039002028,34,039,002028,211.26,99.11,1.01,1.17,0.11,0.05,0.05,0.42,213.92,73.96,1.96,3.55,0.8
34039002037,34,039,002037,38.89,22.97,0.18,0.15,0.02,0,0,0.03,39.27,18.22,0.54,0.69,0.14
34039002047,34,039,002047,181.19,58.81,0.62,0.75,0,0.04,0,0.17,181.44,44.46,1.37,2.61,0.29
34039002048,34,039,002048,1053.94,342.08,3.62,4.34,0,0.24,0,0.97,1055.38,258.63,7.96,15.19,1.69
34039002049,34,039,002049,124.53,40.42,0.43,0.51,0,0.03,0,0.11,124.7,30.55,0.94,1.8,0.2
34039002064,34,039,002064,728.27,336.07,3.34,3.58,0.24,0,0,3.34,741.64,248.89,7.88,12.18,1.67
34039002065,34,039,002065,143.44,66.19,0.66,0.71,0.05,0,0,0.66,146.07,49.02,1.55,2.4,0.33
34039002067,34,039,002067,789.87,242.27,2.82,3.18,0.34,0.52,0,0.88,798,172.39,7.9,11.12,2.27
34039002068,34,039,002068,399.99,184.58,1.84,1.97,0.13,0,0,1.84,407.34,136.7,4.33,6.69,0.92
34039002211,34,039,002211,303.88,142.55,1.45,1.68,0.15,0.08,0.08,0.61,307.69,106.38,2.82,5.11,1.14
34039005001,34,039,005001,429.63,327.68,6.78,2.32,0.56,0.19,0.65,0.84,399.98,350.91,4,2.6,1.49
34039005002,34,039,005002,753.62,570.3,11.88,4.05,1,0.36,1.12,1.41,699.97,613.15,6.88,4.37,2.47
34039005003,34,039,005003,464.15,364.49,7.65,2.51,0.63,0.31,0.71,0.86,431.29,387.33,4.48,2.99,1.58
34039005004,34,039,005004,414.77,316.35,6.55,2.24,0.54,0.18,0.63,0.81,386.15,338.78,3.86,2.51,1.44
34039005005,34,039,005005,356.45,271.87,5.63,1.93,0.46,0.15,0.54,0.69,331.86,291.14,3.32,2.16,1.23
34039005006,34,039,005006,211.19,161.08,3.33,1.14,0.27,0.09,0.32,0.41,196.62,172.5,1.96,1.28,0.73
34039005007,34,039,005007,262.35,198.78,4.13,1.42,0.34,0.11,0.4,0.51,244.23,213.07,2.43,1.57,0.9
34039005008,34,039,005008,753.4,569.89,11.8,4.05,0.96,0.32,1.14,1.45,702.01,610.1,7,4.61,2.6
34039005009,34,039,005009,743.31,564.83,11.73,4.02,0.96,0.32,1.12,1.45,691.99,605.2,6.9,4.48,2.56
34039005010,34,039,005010,136.93,104.44,2.16,0.74,0.18,0.06,0.21,0.27,127.48,111.84,1.27,0.83,0.47
34039005011,34,039,005011,206.12,157.21,3.25,1.11,0.27,0.09,0.31,0.4,191.9,168.35,1.92,1.25,0.71
34039009541,34,039,009541,312.78,78.77,1.28,1.41,0.13,0,0,0.42,311.08,71.09,2.31,3.04,0.7
34039010101,34,039,010101,324.78,566.38,6.12,1.44,0.36,0.36,0.36,1.08,318.3,551.26,3.6,3.24,1.8
34039010102,34,039,010102,160.55,275.11,3,0.71,0.18,0.17,0.18,0.52,157.27,267.94,1.77,1.59,0.88
34039010103,34,039,010103,109.88,180.5,2,0.48,0.12,0.11,0.12,0.34,107.5,176.08,1.2,1.08,0.59
34039010104,34,039,010104,250.05,436.06,4.71,1.11,0.28,0.28,0.28,0.83,245.06,424.42,2.77,2.49,1.39
34039010201,34,039,010201,288.73,384.27,4.79,3.19,0.53,0.27,0.27,1.6,293.26,362.45,3.73,3.46,1.86
34039010202,34,039,010202,432.08,541.11,7.02,4.47,0.73,0.36,0.37,2.27,436.14,512.84,5.32,4.94,2.68
34039010203,34,039,010203,96.66,128.64,1.6,1.07,0.18,0.09,0.09,0.53,98.17,121.34,1.25,1.16,0.62
34039010204,34,039,010204,340.73,422.29,5.45,3.5,0.58,0.29,0.33,1.7,343.86,400.63,4.25,3.94,2.06
34039010301,34,039,010301,241.12,383.8,4.15,2.77,0.28,0,0.55,1.11,237.25,373.3,2.77,3.87,1.66
34039010302,34,039,010302,292.17,446.4,5.14,3.18,0.4,0.01,0.55,1.14,287.19,431.01,4.1,4.62,2.12
34039010303,34,039,010303,123.33,196.31,2.12,1.41,0.14,0,0.28,0.57,121.35,190.93,1.41,1.98,0.85
34039010304,34,039,010304,314.8,509.32,5.91,3.53,0.37,0,0.62,1.34,309.16,494.74,3.97,4.95,2.02
34039010401,34,039,010401,182.44,334.55,5.25,1.82,0.23,0,0,0.46,176.97,323.37,3.42,2.51,0.68
34039010402,34,039,010402,169.77,311.32,4.88,1.7,0.21,0,0,0.42,164.68,300.93,3.18,2.33,0.64
34039010403,34,039,010403,66.09,121.19,1.9,0.66,0.08,0,0,0.17,64.11,117.14,1.24,0.91,0.25
34039010404,34,039,010404,356.15,648.2,9.73,3.27,0.44,0.06,0.06,0.93,345.99,627.14,6.28,4.7,1.43
34039015001,34,039,015001,447.99,289.71,6.64,2.48,0.25,0.3,0.2,1.19,427.78,301.7,4.81,3.67,1.49
34039015002,34,039,015002,148.84,96.25,2.21,0.82,0.08,0.1,0.07,0.4,142.12,100.23,1.6,1.22,0.49
34039015003,34,039,015003,433.65,280.44,6.43,2.4,0.24,0.29,0.19,1.15,414.08,292.05,4.65,3.55,1.44
34039015004,34,039,015004,165.65,107.12,2.46,0.92,0.09,0.11,0.07,0.44,158.17,111.56,1.78,1.36,0.55
34039015005,34,039,015005,426.24,275.64,6.32,2.36,0.24,0.28,0.19,1.13,407,287.05,4.57,3.49,1.41
34039015006,34,039,015006,331.3,214.24,4.91,1.83,0.18,0.22,0.15,0.88,316.35,223.11,3.55,2.71,1.1
34039015007,34,039,015007,611.67,395.55,9.07,3.38,0.34,0.41,0.27,1.62,584.06,411.93,6.56,5.01,2.03
34039015008,34,039,015008,364.37,235.63,5.4,2.02,0.2,0.24,0.16,0.97,347.92,245.38,3.91,2.98,1.21
34039015009,34,039,015009,110.76,71.63,1.64,0.61,0.06,0.07,0.05,0.29,105.76,74.59,1.19,0.91,0.37
34039015010,34,039,015010,234.38,151.57,3.47,1.3,0.13,0.16,0.1,0.62,223.8,157.84,2.51,1.92,0.78
34039015011,34,039,015011,148.84,96.25,2.21,0.82,0.08,0.1,0.07,0.4,142.12,100.23,1.6,1.22,0.49
34039015012,34,039,015012,205.21,132.7,3.04,1.13,0.11,0.14,0.09,0.54,195.95,138.2,2.2,1.68,0.68
34039015013,34,039,015013,283.17,183.12,4.2,1.57,0.16,0.19,0.13,0.75,270.39,190.7,3.04,2.32,0.94
34039015014,34,039,015014,574.09,371.25,8.51,3.18,0.32,0.38,0.25,1.52,548.18,386.62,6.16,4.7,1.91
34039015015,34,039,015015,217.07,140.38,3.22,1.2,0.12,0.14,0.1,0.58,207.28,146.19,2.33,1.78,0.72
34039015016,34,039,015016,97.26,62.9,1.44,0.54,0.05,0.06,0.04,0.26,92.87,65.5,1.04,0.8,0.32
34039015017,34,039,015017,158.73,102.65,2.35,0.88,0.09,0.11,0.07,0.42,151.56,106.89,1.7,1.3,0.53
34039015018,34,039,015018,180.98,117.04,2.68,1,0.1,0.12,0.08,0.48,172.81,121.88,1.94,1.48,0.6
34039015019,34,039,015019,556.42,359.83,8.25,3.08,0.31,0.37,0.25,1.48,531.31,374.73,5.97,4.55,1.85
34039015020,34,039,015020,71.2,46.05,1.06,0.39,0.04,0.05,0.03,0.19,67.99,47.95,0.76,0.58,0.24
34039015021,34,039,015021,668.22,432.13,9.91,3.7,0.37,0.44,0.3,1.77,638.07,450.02,7.17,5.47,2.22
34039015022,34,039,015022,328.33,212.33,4.87,1.82,0.18,0.22,0.15,0.87,313.51,221.12,3.52,2.69,1.09
34039015023,34,039,015023,371.85,240.47,5.51,2.06,0.21,0.25,0.16,0.99,355.06,250.42,3.99,3.04,1.23
34039015024,34,039,015024,275.58,178.21,4.08,1.52,0.15,0.18,0.12,0.73,263.14,185.59,2.96,2.26,0.91
34039015025,34,039,015025,203.72,131.74,3.02,1.13,0.11,0.14,0.09,0.54,194.53,137.2,2.19,1.67,0.68
34039015026,34,039,015026,301.14,194.74,4.46,1.67,0.17,0.2,0.13,0.8,287.54,202.8,3.23,2.47,1
34039015027,34,039,015027,472.97,307.84,7.02,2.62,0.27,0.31,0.21,1.24,451.7,319.98,5.15,3.9,1.6
34039015028,34,039,015028,263.86,170.63,3.91,1.46,0.15,0.18,0.12,0.7,251.95,177.7,2.83,2.16,0.88
34039015029,34,039,015029,94.94,61.4,1.41,0.53,0.05,0.06,0.04,0.25,90.65,63.94,1.02,0.78,0.32
34039015030,34,039,015030,253.67,164.04,3.76,1.4,0.14,0.17,0.11,0.67,242.22,170.83,2.72,2.08,0.84
34039020101,34,039,020101,376.76,128.71,0.89,1.51,0.12,0.1,0.18,0.65,379.43,92.01,2.54,5.8,1.04
34039020102,34,039,020102,200.06,60.76,0.33,0.71,0.05,0.05,0.11,0.33,201.15,42.56,1.2,3,0.49
34039020103,34,039,020103,384.25,117.02,0.63,1.36,0.11,0.1,0.21,0.63,386.36,82,2.31,5.76,0.94
34039020104,34,039,020104,142.68,43.34,0.23,0.51,0.04,0.04,0.08,0.23,143.46,30.36,0.86,2.14,0.35
34039020105,34,039,020105,1727.81,524.79,2.82,6.12,0.47,0.47,0.94,2.82,1737.23,367.59,10.35,25.89,4.24
34039020106,34,039,020106,313.9,95.34,0.51,1.11,0.09,0.09,0.17,0.51,315.61,66.78,1.88,4.7,0.77
34039020107,34,039,020107,101.83,30.93,0.17,0.36,0.03,0.03,0.06,0.17,102.39,21.66,0.61,1.53,0.25
34039020108,34,039,020108,340.34,103.37,0.56,1.21,0.09,0.09,0.19,0.56,342.19,72.41,2.04,5.1,0.83
34039020109,34,039,020109,66.38,20.16,0.11,0.24,0.02,0.02,0.04,0.11,66.75,14.12,0.4,0.99,0.16
34039020201,34,039,020201,173.76,81.51,0.83,0.96,0.09,0.04,0.04,0.35,175.94,60.83,1.61,2.92,0.65
34039020202,34,039,020202,178.53,83.75,0.85,0.99,0.09,0.04,0.04,0.36,180.77,62.5,1.66,3,0.67
34039020203,34,039,020203,306.04,143.57,1.46,1.69,0.15,0.08,0.08,0.61,309.88,107.14,2.84,5.15,1.15
34039020204,34,039,020204,373.06,175.01,1.78,2.06,0.19,0.09,0.09,0.75,377.74,130.6,3.47,6.28,1.41
34039020205,34,039,020205,198.24,93,0.95,1.1,0.1,0.05,0.05,0.4,200.73,69.4,1.84,3.34,0.75
34039020206,34,039,020206,383.47,179.89,1.83,2.12,0.19,0.1,0.1,0.77,388.29,134.24,3.56,6.45,1.44
34039020207,34,039,020207,1276.94,596.27,6.03,7.05,0.64,0.33,0.32,2.58,1292.72,444.85,11.92,21.59,4.81
34039020209,34,039,020209,238.56,111.88,1.14,1.32,0.12,0.06,0.06,0.49,241.58,83.48,2.22,4.01,0.89
34039020301,34,039,020301,531.63,314.04,2.45,2.11,0.33,0,0,0.44,536.85,249.07,7.34,9.46,1.89
34039020302,34,039,020302,246.63,145.68,1.14,0.98,0.15,0,0,0.21,249.05,115.55,3.41,4.39,0.88
34039020303,34,039,020303,488.65,288.65,2.25,1.94,0.31,0,0,0.41,493.45,228.93,6.75,8.69,1.74
34039020304,34,039,020304,512.39,258.22,2.29,2.11,0.29,0,0,0.49,515.43,208.41,6.23,8.06,1.65
34039020305,34,039,020305,261.98,154.75,1.21,1.04,0.16,0,0,0.22,264.55,122.74,3.62,4.66,0.93
34039020306,34,039,020306,630.89,372.67,2.9,2.51,0.4,0,0,0.53,637.09,295.58,8.71,11.22,2.24
34039020308,34,039,020308,734.76,434.03,3.38,2.92,0.46,0,0,0.61,741.98,344.24,10.15,13.07,2.61
34039020309,34,039,020309,273.23,161.4,1.26,1.09,0.17,0,0,0.23,275.92,128.01,3.77,4.86,0.97
34039020310,34,039,020310,211.83,125.13,0.98,0.84,0.13,0,0,0.18,213.91,99.24,2.93,3.77,0.75
34039020312,34,039,020312,206.71,122.11,0.95,0.82,0.13,0,0,0.17,208.75,96.85,2.85,3.68,0.74
34039020313,34,039,020313,494.79,292.27,2.28,1.97,0.31,0,0,0.41,499.65,231.81,6.83,8.8,1.76
34039020401,34,039,020401,423,137.29,1.45,1.74,0,0.1,0,0.39,423.58,103.79,3.19,6.1,0.68
34039020402,34,039,020402,278.7,90.46,0.96,1.15,0,0.06,0,0.26,279.09,68.38,2.11,4.02,0.45
34039020403,34,039,020403,874.46,283.78,3,3.6,0,0.2,0,0.8,875.68,214.5,6.61,12.61,1.4
34039020404,34,039,020404,838.22,272.05,2.88,3.45,0,0.19,0,0.77,839.37,205.67,6.33,12.09,1.34
34039020405,34,039,020405,78.41,25.45,0.27,0.32,0,0.02,0,0.07,78.51,19.24,0.59,1.13,0.13
34039020406,34,039,020406,303.08,98.37,1.04,1.25,0,0.07,0,0.28,303.5,74.37,2.29,4.37,0.49
34039020410,34,039,020410,197.66,64.15,0.68,0.81,0,0.05,0,0.18,197.93,48.5,1.49,2.85,0.32
34039020501,34,039,020501,1218.04,373.09,4.35,4.9,0.54,0.82,0,1.36,1230.83,265.05,12.25,17.14,3.54
34039020502,34,039,020502,690.29,211.44,2.47,2.78,0.31,0.46,0,0.77,697.54,150.21,6.94,9.72,2
34039020503,34,039,020503,386.5,118.39,1.38,1.55,0.17,0.26,0,0.43,390.56,84.11,3.89,5.44,1.12
34039020504,34,039,020504,183.82,56.3,0.66,0.74,0.08,0.12,0,0.21,185.75,40,1.85,2.59,0.53
34039020505,34,039,020505,125.77,38.52,0.45,0.51,0.06,0.08,0,0.14,127.09,27.37,1.26,1.77,0.37
34039020506,34,039,020506,188.66,57.79,0.67,0.76,0.08,0.13,0,0.21,190.64,41.05,1.9,2.66,0.55
34039020508,34,039,020508,232.98,71.36,0.83,0.94,0.1,0.16,0,0.26,235.43,50.7,2.34,3.28,0.68
34039020509,34,039,020509,99.65,30.52,0.36,0.4,0.04,0.07,0,0.11,100.7,21.68,1,1.4,0.29
34039020510,34,039,020510,177.05,54.23,0.63,0.71,0.08,0.12,0,0.2,178.91,38.53,1.78,2.49,0.51
34039020511,34,039,020511,387.96,118.83,1.39,1.56,0.17,0.26,0,0.43,392.03,84.42,3.9,5.46,1.13
34039020601,34,039,020601,358.59,165.48,1.65,1.76,0.12,0,0,1.65,365.18,122.55,3.88,6,0.82
34039020602,34,039,020602,375.96,173.49,1.73,1.85,0.12,0,0,1.73,382.87,128.49,4.07,6.29,0.86
34039020603,34,039,020603,640.57,295.6,2.94,3.15,0.21,0,0,2.94,652.34,218.92,6.93,10.71,1.47
34039020606,34,039,020606,203.42,93.87,0.93,1,0.07,0,0,0.93,207.15,69.52,2.2,3.4,0.47
34039020607,34,039,020607,195.27,90.11,0.9,0.96,0.06,0,0,0.9,198.86,66.73,2.11,3.27,0.45
34039023811,34,039,023811,277.84,164.12,1.28,1.1,0.17,0,0,0.23,280.57,130.17,3.84,4.94,0.99
34039025001,34,039,025001,235.03,109.93,2.86,1.28,0.14,0.28,0.08,0.29,225.22,116.94,2.78,1.09,0.65
34039025002,34,039,025002,400.3,186.73,4.88,2.2,0.24,0.49,0.12,0.49,383.59,198.69,4.76,1.83,1.1
34039025003,34,039,025003,765.78,357.23,9.33,4.2,0.47,0.93,0.23,0.93,733.82,380.09,9.1,3.5,2.1
34039025004,34,039,025004,253.82,118.41,3.09,1.39,0.15,0.31,0.08,0.31,243.23,125.98,3.02,1.16,0.7
34039025005,34,039,025005,454.49,212.01,5.54,2.49,0.28,0.55,0.14,0.55,435.52,225.58,5.4,2.08,1.25
34039025006,34,039,025006,302.19,140.97,3.68,1.66,0.18,0.37,0.09,0.37,289.58,149.99,3.59,1.38,0.83
34039025007,34,039,025007,857.26,399.9,10.45,4.7,0.52,1.04,0.26,1.04,821.47,425.49,10.19,3.92,2.35
34039030001,34,039,030001,460.14,435.04,4.59,4.95,0,0,0.35,1.06,456.95,416.67,6.36,6.36,1.77
34039030002,34,039,030002,287.29,268.85,2.89,3.04,0,0,0.22,0.67,285.02,257.82,3.93,3.92,1.1
34039030003,34,039,030003,329.94,311.94,3.29,3.55,0,0,0.25,0.76,327.65,298.77,4.56,4.56,1.27
34039030004,34,039,030004,200.88,189.93,2.01,2.16,0,0,0.15,0.46,199.49,181.9,2.78,2.78,0.77
34039035101,34,039,035101,1038.66,113.83,2.38,4.74,0,0,0,0.47,1035.67,93.38,7.12,3.83,1.9
34039035102,34,039,035102,474.1,51.89,1.08,2.16,0,0.01,0,0.22,472.72,42.55,3.25,1.75,0.87
34039035103,34,039,035103,731.06,92.84,1.83,3.35,0.04,0,0,0.41,728.82,78,5.07,3.21,1.38
34039035201,34,039,035201,990.16,176.7,2.39,4.78,0,0.47,0,0.48,998.17,138.65,6.7,12.34,0.02
34039035202,34,039,035202,585.55,104.95,1.41,2.83,0,0.28,0,0.28,590.36,82.32,3.96,7.35,0
34039035203,34,039,035203,505.78,90.65,1.22,2.44,0,0.24,0,0.24,509.93,71.1,3.42,6.35,0
34039035301,34,039,035301,561.68,127.42,1.13,0.85,0.28,0,0,0.28,560.55,103.69,1.98,5.09,1.7
34039035302,34,039,035302,962.94,218.45,1.94,1.45,0.48,0,0,0.48,961,177.77,3.39,8.72,2.91
34039035303,34,039,035303,463.11,105.06,0.93,0.7,0.23,0,0,0.23,462.18,85.49,1.63,4.19,1.4
34039035401,34,039,035401,299.6,105.1,0.62,0.63,0,0.15,0.29,1.03,297.94,93.92,2.84,2.14,0.61
34039035402,34,039,035402,810.53,287.17,1.63,1.63,0,0.41,0.82,2.86,806.04,256.58,7.75,5.71,1.63
34039035403,34,039,035403,476.47,168.81,0.96,0.96,0,0.24,0.48,1.68,473.83,150.83,4.56,3.36,0.96
34039035404,34,039,035404,326.77,99.64,0.63,0.67,0,0.22,0.29,0.98,324.29,88.41,2.88,2.22,0.64
34039040001,34,039,040001,249.41,321.38,3.79,2.09,0.5,0.02,0.13,1.17,248.76,300.8,4.67,4.97,1.31
34039040002,34,039,040002,389.55,529.94,5.94,3.4,0.85,0,0.21,1.91,390.39,493.03,7.64,8.28,2.12
34039040003,34,039,040003,189.56,258.05,2.89,1.65,0.41,0,0.1,0.93,189.97,240.08,3.72,4.03,1.03
34039040004,34,039,040004,633.87,862.89,9.67,5.53,1.38,0,0.35,3.11,635.25,802.79,12.44,13.47,3.45
34039040005,34,039,040005,168.32,229.14,2.57,1.47,0.37,0,0.09,0.83,168.69,213.18,3.3,3.58,0.92
34039040006,34,039,040006,229.87,312.92,3.51,2,0.5,0,0.13,1.13,230.37,291.13,4.51,4.89,1.25
34039045101,34,039,045101,570.84,318.14,5,1.82,0,0.45,0,1.36,582.2,265.42,6.36,13.63,2.73
34039045102,34,039,045102,300.72,167.6,2.63,0.96,0,0.24,0,0.72,306.7,139.82,3.35,7.18,1.44
34039045103,34,039,045103,275.54,153.78,2.41,0.88,0,0.22,0,0.66,281.01,128.31,3.07,6.58,1.33
34039045201,34,039,045201,261.49,177.4,2.17,1.36,0,0.27,0,0.27,265.02,149.74,3.26,5.43,2.71
34039045202,34,039,045202,283.34,192.22,2.35,1.47,0,0.29,0,0.29,287.16,162.24,3.53,5.88,2.94
34039045203,34,039,045203,415.49,276.26,3.38,2.12,0.04,0.43,0,0.43,420.93,233.03,5.11,8.58,4.2
34039045301,34,039,045301,865.4,260.12,4.41,1.89,0,0.63,0,1.26,878.63,212.89,6.3,7.56,3.15
34039045302,34,039,045302,376.26,113.1,1.92,0.82,0,0.27,0,0.55,382.01,92.56,2.74,3.29,1.37
34039045303,34,039,045303,132.34,39.78,0.67,0.29,0,0.1,0,0.19,134.36,32.56,0.96,1.16,0.48
34039045401,34,039,045401,581.1,64.32,1.6,1.92,0.32,0.32,0,1.28,584.3,44.48,2.88,5.76,0.32
34039045402,34,039,045402,404.52,44.77,1.11,1.34,0.22,0.22,0,0.89,406.74,30.96,2,4.01,0.22
34039045403,34,039,045403,241.21,26.7,0.66,0.8,0.13,0.13,0,0.53,242.54,18.46,1.2,2.39,0.13
34039045404,34,039,045404,589.18,65.21,1.62,1.95,0.32,0.32,0,1.3,592.42,45.1,2.92,5.84,0.32
34039045501,34,039,045501,541.79,157.77,2.45,1.22,0.82,0,0,0,539.75,134.94,4.48,9.38,2.85
34039045502,34,039,045502,320.29,93.27,1.45,0.72,0.48,0,0,0,319.09,79.77,2.65,5.54,1.69
34039045503,34,039,045503,18.82,5.48,0.08,0.04,0.03,0,0,0,18.75,4.69,0.16,0.33,0.1
34039045504,34,039,045504,448.1,130.48,2.02,1.01,0.67,0,0,0,446.41,111.6,3.71,7.75,2.36
34039045601,34,039,045601,212.2,110.99,1.4,0.4,0.4,0.2,0,0,214.4,91.23,2.4,4.39,1.4
34039045602,34,039,045602,370.07,190.27,2.34,0.82,0.67,0.35,0,0.09,373.6,155.74,4.31,7.82,2.4
34039045603,34,039,045603,471.49,246.61,3.1,0.89,0.89,0.44,0,0,476.37,202.7,5.32,9.76,3.1
34039045701,34,039,045701,822.87,331.33,2.34,5.33,0.71,0.77,0.04,2.64,821.77,254.07,13.3,21.46,4.71
34039045702,34,039,045702,286.03,113.19,0.8,1.95,0.26,0.25,0,0.96,285.68,85.82,4.71,7.71,1.52
34039045703,34,039,045703,101.02,39.42,0.27,0.71,0.09,0.09,0,0.36,100.85,29.74,1.69,2.75,0.53
34039045801,34,039,045801,355,106.15,1.36,2.46,0,0.27,0,0.82,364.01,80.22,3.55,6.82,1.36
34039045802,34,039,045802,447.54,133.81,1.72,3.1,0,0.34,0,1.03,458.89,101.13,4.47,8.6,1.72
34039045803,34,039,045803,66.83,19.98,0.26,0.46,0,0.05,0,0.15,68.52,15.1,0.67,1.28,0.26
34039045804,34,039,045804,431.63,129.06,1.66,2.99,0,0.33,0,1,442.58,97.54,4.31,8.29,1.66
34039045901,34,039,045901,324.01,269.2,2.51,0.84,0.54,0.27,0,0.01,331.6,233.15,3.03,4.63,2.45
34039045902,34,039,045902,311.05,259.38,2.37,0.79,0.53,0.26,0,0,318.69,224.06,2.9,4.48,2.37
34039045903,34,039,045903,326.48,241.63,2.62,0.9,0.37,0.27,0,0.26,333.99,206.9,3.25,5.75,2.17
34039045904,34,039,045904,259.47,216.37,1.98,0.66,0.44,0.22,0,0,265.85,186.91,2.42,3.74,1.98
34039046001,34,039,046001,364.26,312.5,6.43,1.61,0.32,0.32,0,0.32,366.83,271.67,4.5,9.32,2.57
34039046002,34,039,046002,87.71,75.25,1.55,0.39,0.08,0.08,0,0.08,88.33,65.42,1.08,2.25,0.62
34039046003,34,039,046003,336.7,288.85,5.94,1.49,0.3,0.3,0,0.3,339.08,251.11,4.16,8.62,2.38
34039046004,34,039,046004,344.33,295.4,6.08,1.52,0.3,0.3,0,0.3,346.76,256.8,4.25,8.81,2.43
34039046905,34,039,046905,75,62.54,0.57,0.19,0.13,0.06,0,0,76.85,54.03,0.7,1.08,0.57
34039050001,34,039,050001,421.09,423.3,6.02,1.32,0.75,0,0,0.38,393.82,446.25,3.01,1.69,0.56
34039050002,34,039,050002,252.97,254.23,3.61,0.79,0.45,0,0,0.23,236.6,268,1.81,1.02,0.34
34039050003,34,039,050003,195.61,196.66,2.8,0.61,0.35,0,0,0.17,182.94,207.32,1.4,0.79,0.26
34039050004,34,039,050004,189.33,185.59,2.68,0.6,0.33,0,0.01,0.17,177.31,195.65,1.37,0.8,0.27
34039050005,34,039,050005,444.24,446.62,6.35,1.39,0.79,0,0,0.4,415.47,470.83,3.17,1.79,0.6
34039050006,34,039,050006,78.97,79.39,1.13,0.25,0.14,0,0,0.07,73.85,83.69,0.56,0.32,0.11
34039050007,34,039,050007,253.63,254.99,3.62,0.79,0.45,0,0,0.23,237.2,268.81,1.81,1.02,0.34
34039050008,34,039,050008,124.2,124.87,1.78,0.39,0.22,0,0,0.11,116.16,131.63,0.89,0.5,0.17
34039050009,34,039,050009,214.54,215.69,3.07,0.67,0.38,0,0,0.19,200.65,227.38,1.53,0.86,0.29
34039055001,34,039,055001,222.05,139.6,3.31,1.25,0.24,0.1,0.34,0.43,206.3,153.91,1.78,1.01,0.53
34039055002,34,039,055002,569.73,358.17,8.5,3.2,0.62,0.25,0.86,1.11,529.31,394.89,4.56,2.59,1.36
34039055003,34,039,055003,437.35,274.95,6.53,2.46,0.47,0.19,0.66,0.85,406.32,303.14,3.5,1.99,1.04
34039055004,34,039,055004,541.67,342.07,8.09,3.04,0.59,0.23,0.82,1.05,503.27,376.87,4.35,2.48,1.3
34039055005,34,039,055005,430.94,270.92,6.43,2.42,0.47,0.19,0.65,0.84,400.37,298.7,3.45,1.96,1.03
34039055006,34,039,055006,186.47,117.23,2.78,1.05,0.2,0.08,0.28,0.36,173.24,129.25,1.49,0.85,0.44
34039055007,34,039,055007,311.5,200.13,4.69,1.67,0.41,0.22,0.41,0.47,285.75,223.95,2.33,1.13,0.53
34039055008,34,039,055008,606.67,382.02,9.06,3.4,0.67,0.27,0.91,1.16,563.11,421.66,4.83,2.71,1.41
34039055009,34,039,055009,696.23,437.82,10.39,3.91,0.75,0.3,1.05,1.36,646.84,482.68,5.57,3.16,1.66
34039055010,34,039,055010,335.6,211.15,5.01,1.88,0.37,0.15,0.51,0.65,311.65,232.92,2.68,1.51,0.79
34039055011,34,039,055011,348.58,219.86,5.21,1.96,0.38,0.15,0.53,0.68,323.86,242.27,2.8,1.59,0.84
34039060101,34,039,060101,275.82,27.92,0.51,0.77,0.17,0.09,0,0.17,274.36,21.15,1.2,3.51,0.6
34039060102,34,039,060102,892.58,93.72,1.77,2.51,0.56,0.28,0.01,0.56,887.82,72.03,3.99,11.3,1.92
34039060103,34,039,060103,214.03,21.66,0.4,0.6,0.13,0.07,0,0.13,212.9,16.41,0.93,2.72,0.47
34039060104,34,039,060104,386.21,39.09,0.72,1.08,0.24,0.12,0,0.24,384.17,29.62,1.68,4.92,0.84
34039060105,34,039,060105,195.04,19.74,0.36,0.54,0.12,0.06,0,0.12,194.01,14.96,0.85,2.48,0.42
34039060106,34,039,060106,466.99,47.26,0.87,1.3,0.29,0.14,0,0.29,464.53,35.81,2.03,5.94,1.01
